worker_id,x_skill,ell_x,ell_y,a_skill,s_skill,u_i0,u_i1,u_i2,u_i3,u_i4,u_i5,u_i6,u_i7,u_i8,u_i9,u_i10,chosen_firm,chosen_firm_original_id
1074,12.06209264334776,-3.480524882998453,-1.4176745114972396,1.2406077793472023,13.302700422694963,0.1523767233945035,0.8082291890918836,33.03576851899295,0.11922481631721693,31.764321905903042,33.07851819300484,-0.7350217644895785,30.536863266727355,33.52218796701254,33.7395481110386,3.645726990770132,1,1
1075,6.484328102438443,-1.378317475645317,1.8828040108490296,1.6896301904226558,8.1739582928611,1.7538846934143695,1.1292873124118754,34.934257290830175,0.2626352774471181,31.340594057923948,34.997323767068664,0.8787064322804841,30.23992731649221,37.63315982354262,31.550062621792026,2.921163089287808,0,0
1076,9.214467880091503,-4.17239376931621,0.3208817575481129,4.140411966894398,13.3548798469859,-0.3719825765871905,0.9201944824029789,32.38362048277616,-3.542692877211411,33.52038007263164,35.96189598240517,0.09176960548676283,31.528438773107567,35.434978904422785,33.383112980965876,6.081102772053631,1,1
1077,14.029198261466036,7.267770121485957,-1.7121690085237309,1.1355148351997713,15.164713096665807,0.22823861300645892,0.9229261737582819,35.13187928029791,2.5685971108018584,32.84389258586696,33.82481972144888,0.9415259341639833,33.16215866828929,33.71844392445412,31.69244701021793,4.452298755516493,2,3
1078,10.707693112652912,-0.43483050602727713,4.98719793655129,0.2496905693725276,10.957383682025439,2.5262901989935007,1.0259014327258849,32.81325670720115,-0.8576745434018487,33.37307036593333,33.82257523630894,0.7407674924071518,31.849558634466025,34.12048731440809,35.299700461969444,3.2913017247873273,0,0
1079,8.621511611756603,7.8146309895536366,0.6823791099475169,1.9970222645342475,10.61853387629085,0.3871325836193006,-0.7316530291994657,35.06362169680145,-0.696935799859183,32.039181934204514,34.10660095372135,0.9352633435055193,30.872907696433522,37.235196499468614,31.27249315774597,3.98616378077344,3,6
1080,10.226344804036884,0.8429523727848175,-2.6071402783445397,2.9522237034878347,13.17856850752472,-0.4488935824240891,1.8451709102114653,33.168517485304925,-3.3362864742910805,33.311452682469685,33.64165722637582,1.9004962834817827,32.54199552175506,36.27425565493515,31.66609664802434,4.799427601312223,3,6
1081,12.985426645275,0.870753879360182,3.4041282876852526,0.27270311773634937,13.258129763011349,-0.10106746333544873,2.4505712862894047,33.5804310525284,-1.7923025674124982,32.58063731569934,35.92238659996257,0.5797092532751325,32.11807667080822,35.33200294215211,34.41042270662672,5.351637937543797,1,1
1082,10.976621349553914,1.197961260295206,0.4889436379000369,1.7489359662380706,12.725557315791985,-0.6475352545356985,1.0356714706671968,34.79731975363639,-1.9982379032370519,31.52290430997065,33.63033960884451,-1.7507417558736376,33.23481200162428,36.25811502596073,34.39329096304973,3.2664943690896555,1,1
1083,9.502771232118958,0.9775203809175956,-4.719214082902579,0.6941078258408182,10.196879057959777,2.662155432930018,0.2624183428240633,34.2430306613338,-0.8750642371225779,32.53511595496322,36.046197844204556,1.1924905331091815,33.12403923164996,36.776504446785935,32.55508822941933,3.605326400092059,0,0
1084,5.601409884082663,4.774153403073746,-3.7188778982024484,3.5242371870642626,9.125647071146926,-0.32176752225573496,0.5636368328478245,34.30422273662967,-1.8696594778454343,30.840066959968297,33.96357934021232,-0.5232853506182519,31.53451375819412,34.09926969949619,31.22191618814003,4.3631664771078515,1,1
1085,14.365803377101404,-5.578364464392162,-4.455571179392094,1.8642747995506348,16.23007817665204,-0.8981624934322804,0.5345427396503311,35.6133574911098,-2.90989364526424,34.02554578049256,32.45982122168599,-0.25684586295319733,30.886574945299824,34.96546058669912,32.46937734276802,5.36863659995046,1,1
1086,7.591262012389353,-3.730659358998152,2.481973801750366,-0.08641622068173788,7.5048457917076155,1.2174283715347636,0.48348779605064024,36.04654268288048,-2.713026677288781,31.07701463843152,35.556256726769355,-1.7972444554833138,33.84587148617758,35.67601913791685,32.92439086258667,3.5175194927686606,0,0
1087,12.756136376765307,5.621732762742296,8.760716167303208,0.7277291237092219,13.48386550047453,-0.15777443853321324,-0.35279194712995326,32.80840353966135,-2.4371834408238597,31.04023000328734,35.60722847914626,-0.8103889476787323,32.127277057212666,33.14464887841487,33.94277320831503,2.8334583922844883,0,0
1088,5.974188162410075,6.887547159445839,2.2811889007566157,1.0291095039172586,7.0032976663273345,0.8760659920155422,-0.18362923526456018,32.810329450074306,-2.216978441549277,34.03494638141942,34.26173970057945,-0.6179510040893708,32.09582594872114,33.63434683376753,31.76254341564759,4.734957394583999,0,0
1089,8.563725575950544,-3.831460486317502,0.4530680864607335,3.1232393809302867,11.68696495688083,2.3601934523424384,-0.07029813906377602,33.00049356941317,-3.4389001397195202,32.59520070005314,33.52370906398226,-1.1192069495378696,33.197074987488094,35.71211156134897,34.18402871027957,4.724748820873092,0,0
1090,7.748947343317799,-0.6091037400219624,3.880373733242567,0.39371130067933596,8.142658643997136,0.1494024317659071,-0.5027009344992407,38.94949516485052,-1.275150346455076,33.462130438119594,34.12269908201137,1.2089634800922067,34.319545359790304,35.77578954509848,34.828367179025776,5.957212355443824,3,6
1091,12.227183457897517,-0.7967874292721908,4.438787198128735,0.9040174300790704,13.131200887976588,0.6450478673038454,0.16443923682232908,39.10826747251825,-1.7969378551407567,31.911928586428907,34.76591030579255,-0.5269747468318325,32.57234733630909,36.849724779454625,31.98827377034756,1.7356773149892,0,0
1092,8.498866920884529,-7.316972904275221,0.5791259513059333,2.4569263589528267,10.955793279837355,-0.574691262123324,1.9850378133950681,34.483935111041646,-3.1762587813499814,31.942894950392574,34.756232025942566,0.1375683310457267,33.07616014713282,34.01582998024428,31.473331630239276,7.481151716837787,1,1
1093,11.47895452590404,-2.8223014562832915,0.06616724073109492,-1.4907504105299625,9.988204115374078,-0.10119319741555577,1.1593499821895084,33.442731453479816,-3.2170826309688927,34.71773014146083,34.1167820445826,0.017249202990504586,31.834432924955504,34.922752625326225,34.26500940909581,5.076791045379254,1,1
1094,14.536001813794918,0.1856412925675113,2.4235224228495746,3.0741002697054824,17.6101020835004,-0.12233392680578617,0.6328780758426888,34.2726506309009,-0.8950538386437319,32.45336392552913,34.26275387161868,-1.6279206300946432,30.102824163882516,34.24086818422077,33.60297674408019,3.114494380264272,4,10
1095,10.328810076632557,1.231832078543054,1.409783175669658,5.9460780175373475,16.274888094169903,0.042808490887162556,0.5993213121111783,33.35683711528947,-2.914164701623678,30.7216578740656,32.8981269369182,0.1089768439766815,32.2563163571676,36.942107896242426,36.639763726524,3.8416800798469386,1,1
1096,7.693916038238344,3.06313661543205,1.0748334750753523,1.4352859744453161,9.12920201268366,-0.6190761998986569,-0.026993317625565505,33.822331342294824,-3.269971914544621,30.99907481873752,35.612057600070536,-0.6346334500649123,31.0752592888899,36.96791480576998,32.15931129740415,4.010865269068017,1,1
1097,9.186030674796356,-5.364612912702845,5.069625069540556,1.8307624734980452,11.0167931482944,0.207265733209313,0.8278331250191171,35.88727473843513,-3.57003988935889,31.14879058123108,32.94453931851647,-0.2797632941663312,31.661146656860193,34.624013280766825,33.42839306745678,4.451507164063473,1,1
1098,7.387554134371556,-4.829392817592422,7.785449539922854,2.581120767215972,9.968674901587528,1.5620554676289018,0.48202024255374437,35.60895421158261,-1.803342475190432,32.900812201382784,34.83971303185164,-1.5831074623623478,30.866693887094534,35.18382182517926,35.01576969668583,4.560784408244127,0,0
1099,12.187870002349927,-5.8349205211375725,-1.5946390016113656,1.229789268457048,13.417659270806976,0.07140242440391346,-0.1862390332655477,31.949810035381898,-2.3365651994306176,33.12378412576576,35.01227831157159,-0.875490223863445,33.299101160620104,35.80878524834599,31.70770524009893,3.8061239924466177,0,0
1100,11.819433282767802,2.360056439230567,4.371278903434192,0.9880330465474797,12.807466329315282,4.113083925874777,0.8907759431568177,34.7220002822447,-1.301306728102342,32.3827273470797,34.432081123638376,-1.6374967222286125,31.046106952412632,35.234761165843175,31.89535672481651,2.436551366429069,0,0
1101,10.796484334413437,-0.4559362359267255,3.359250665123848,0.5119953322096427,11.308479666623079,-0.40052898854221913,2.019976973842075,33.84664076439527,-2.019533447634047,32.019709354895866,33.704295989849356,0.38413639911630293,31.25228229045645,36.28642835385911,33.884308641437514,2.652003022947053,1,1
1102,7.250959544585236,6.298935898308953,7.250514599443791,2.40976878743614,9.660728332021376,-0.7319121615671059,-0.4478098430855505,34.29601091125291,-2.0021093119234767,31.072895969297168,33.126129596508825,0.7816122442166479,30.59357160433832,35.440945094438085,32.8021348210631,5.088723434124182,3,6
1103,4.293314253537814,-6.659678845132412,6.556734927294262,-0.4248995060551181,3.868414747482696,0.537560491912272,0.6164192434533049,33.62591953246215,-1.932434011337069,32.27681874600966,32.94495237020137,-0.32003656596482366,31.17205713687817,34.558975389320764,32.82101208939959,4.322745944998868,0,0
1104,9.079630778815556,-4.2002692660962335,3.929832779960704,1.1064381949015685,10.186068973717123,1.3052034647533672,0.08539341940821366,32.3645773699254,-2.4374443423950862,31.858092554062974,33.15919211557078,-1.0362230651365607,30.337126214667048,34.906980546645855,36.04309477944722,5.0142804440053235,0,0
1105,9.152770867025524,8.629748909628226,1.6204334345309344,2.2030961932104063,11.35586706023593,0.2345530593034198,-0.5869234534176607,34.4515754041341,-1.5566824641379604,30.757117746141258,32.85875122404013,-0.9752953064505034,30.090787464801128,35.57630902921857,32.21780151219684,1.4702381796274882,0,0
1106,7.462183992463195,-3.980644743410676,0.4438820065733846,1.6782963351209117,9.140480327584106,1.6087307147137686,1.7797525778863448,32.43713118760112,-2.1659603287638287,32.247979872694465,34.84029638632108,-0.21330330955922255,32.48843171040875,36.26190827103111,33.99528343683167,2.4882836665526593,1,1
1107,7.673634837052819,-4.889985651256104,4.239860914331475,0.7493578075849773,8.422992644637796,0.10598573925761672,0.3206758237764619,36.8201236202114,-1.8199941321791115,32.39041738187421,34.23206143351669,0.7847632734168349,32.06193226296135,36.43173399339482,32.822315656691124,3.62380166211747,3,6
1108,9.022982575288275,-2.270664893104767,-4.462667728421671,-0.29745148546561767,8.725531089822656,-0.48048859782951026,3.1447186416253947,33.38590231597013,-3.8351041647407067,32.04008147015562,33.78915284819278,1.694445576355033,32.19572658012287,37.27581030416034,34.288322249864365,4.302254366547429,1,1
1109,12.048041833198008,-3.316124337281448,-0.5833456173790195,1.3786836407443936,13.426725473942401,1.1666878749051637,-0.4896700751103662,33.51701049996754,-2.383876401715083,31.70153669293967,35.90231435229168,1.2116559047985698,30.680616346848897,34.45740410917841,33.14514339330604,4.073324826590459,3,6
1110,4.569217708050024,2.9755501591674967,4.476687806938414,0.6592566270731859,5.2284743351232095,-0.33044149495495173,1.0630566748553023,33.629861144626794,-4.055362228382762,31.884002621864763,34.29052143363428,-1.1806153863050661,33.904320248483025,36.061785310246,33.63123352025834,4.608832053550775,0,0
1111,8.711309886219162,1.1160981535480037,4.0799568697889566,-0.20847925374686704,8.502830632472294,-1.017498928641852,2.4067550960485473,34.97533844865957,-3.0013753725880914,34.60565127511039,33.08726660883219,0.9728397893184514,32.01639394485973,35.407904239061466,37.850213607007234,4.043457753480955,1,1
1112,12.343860438679636,0.23666302457442276,5.609186130831719,-0.8992277936330804,11.444632645046555,1.2600542191517954,0.9155279807869173,33.987046465481086,-1.0744957032479032,33.89300245856875,34.48764984997944,-1.5977775861549905,31.36825228365633,35.054995095800905,34.19288436840236,4.409600932842244,0,0
1113,4.3399433061762815,-4.867480659989852,8.051554970317326,-1.1662664679827945,3.173676838193487,0.2080591286907352,1.6945828709539685,33.64868686187221,-0.8572790633003728,32.881957013744376,33.048746671715364,0.7523501217575735,31.40916272431756,34.237317512404516,32.06847229137492,4.114704505007296,0,0
1114,9.589354400246298,-7.641639175634857,-2.829655706440385,0.016308625011854316,9.605663025258153,0.257797403584075,1.1386609478098504,33.55825607801137,0.9198399323920174,34.94036335927226,34.760751836003806,-1.625434113059768,32.11071704360266,35.45911515455113,34.25882151860574,2.7563727536083564,1,1
1115,10.090326610754728,3.720902392671447,2.5026107057379874,-0.5136267522420165,9.576699858512711,4.464532392259016,3.240294926637347,33.051402258474624,-0.7586626698972696,33.769203612753415,33.32981221249506,0.5252739412027918,31.69512306203261,34.37223308356754,33.69407661272279,3.5625575438144423,0,0
1116,10.277368556020214,-1.2315272172537948,6.1437995601148,0.6667207308488654,10.94408928686908,2.3199604142469634,0.6442355283555214,33.866625341691744,-0.6164643508419365,32.09465407668136,33.32807912474567,0.15790963672354474,32.12768815329106,35.9382372163761,33.48667384914961,5.084757966995977,0,0
1117,14.73350566144132,7.959573667705591,1.0150379300598216,-0.09551773254332813,14.637987928897992,2.1425178671250666,-0.847248840015794,34.98326414624335,0.3797775413419835,33.78413742840612,33.7923411713721,0.0100343279216758,30.426910412268025,35.55976996278188,32.638005593247904,2.5386703018226555,0,0
1118,9.936178160844811,4.373504901539586,2.995979906281356,0.3180805770098647,10.254258737854675,0.5365497611205435,0.07850197564866787,34.994762319198976,2.2857580651360445,31.739051694835293,33.97938158367537,-1.5944926032572235,33.20357037278303,36.91871984258667,33.644976764037416,6.399677476144568,2,3
1119,8.213994131882812,-7.580112130868718,2.5499165910832593,-0.45064020190025905,7.763353929982553,-1.3719179885999502,0.4635745176373922,34.71110881107083,-2.0580399237882236,32.392711422769636,34.19604447806723,0.9462006066113001,30.834770934036417,38.59092531574029,33.15671301220907,4.071008401584402,3,6
1120,8.838948606719644,4.74342171238531,0.08648217002023806,2.9893469730454916,11.828295579765136,1.5384598257091582,3.645372390982642,33.58116862217943,-0.8755496586547766,32.13599290888948,32.782646669015925,-1.4040624238673258,30.39208426250585,36.2504018439978,36.04194409595208,2.545469147579055,1,1
1121,10.113065981117224,7.014229391496254,2.6618041834944854,-0.5818157712656155,9.531250209851608,-0.5685600508625411,0.2956842082638385,33.20637847017603,-1.0935146313072384,31.72805034858795,32.72697346805246,-0.9020904460959694,30.19365336081055,34.24177476540511,35.27909689424649,3.047402539130437,1,1
1122,7.621114754288118,4.906236569216809,2.270324012359658,2.752006532986906,10.373121287275023,-0.3375890717288103,1.5171545498323602,33.389117735303245,-3.231454437266714,33.53238019493901,34.273932167642776,1.8535022177775666,31.209576566446604,34.33493762729994,32.791423193680124,3.0601238449628445,3,6
1123,5.991744590523826,0.34314270029224053,4.2709551408370565,1.2600209263290203,7.2517655168528465,0.5917986952190911,0.7588131912894469,34.986655171027955,-3.005403096757443,32.30173748777532,33.663347517680734,-0.4081048551163506,32.304396640724796,36.3626564565429,31.581757153083,2.1581808564214517,1,1
1124,7.908395011489532,-7.000929070905623,-0.1924260318327704,2.8625146969575397,10.770909708447071,1.3893663546614037,1.2441624601358658,32.75370003619439,-0.9486357416752185,33.497168648424086,35.087273445567355,1.3110987776466996,31.007564944432275,34.87358498305541,31.892187068856074,4.642487505113427,0,0
1125,9.265108180441374,5.2254474378186435,2.3293529132074937,-1.3016355657248295,7.963472614716544,0.8412979631631117,1.0599274387858775,33.73418199250536,-2.225340988131646,31.271775127858586,39.249279938074565,1.0039092505611928,33.90656898040735,35.07527994181958,31.722867599277485,6.5548427637218785,1,1
1126,14.307714624440806,-2.296892998233484,3.224580422024738,2.270136142383882,16.57785076682469,-0.5231455821455873,-0.8423442196969987,35.723491770761925,-2.690392098813667,32.128832762193255,34.22198592566409,-0.6130340651942737,32.635586376203236,37.71207791502866,33.52023953221032,3.723581164449327,0,0
1127,8.347348847399225,9.248091508756147,-5.7395687241248785,0.6604749238948049,9.00782377129403,-0.0403341939839617,-0.31983245495784496,32.46912979584939,-2.6392640264622673,33.350879020607394,32.92242048320987,-1.7223714101772643,30.960451353421576,35.23891698491429,31.890566350243933,3.661888436108393,0,0
1128,8.43347966079831,0.15514074768635633,0.4950730170076447,-0.13148195405063096,8.30199770674768,2.1549224903570137,1.5153934453292155,35.70143499223481,-2.616549646733853,32.892597293411036,33.959274445988044,0.06363823592924533,32.3033370856224,37.8300748061888,33.23184077311725,2.9081726067190767,0,0
1129,6.417414142490811,-4.863796298241522,9.671200613348267,-0.4422580627187072,5.975156079772104,-0.3046302683655878,0.2163664457698599,33.29427645320362,-3.0648358005755503,32.486163833653315,31.810668691622308,-0.21857231714429282,31.808213888964566,34.2911702036258,31.935101162177773,2.952687115307352,3,6
1130,13.493179045422549,-1.491038460061993,6.226532280770792,-0.49937952552813963,12.99379951989441,0.41298778051438095,-0.8702083543460624,33.04645910386858,-1.9331011126770463,33.389434842957776,35.257112726936526,0.9411149002656533,30.925188063625885,35.75698537077939,33.99785557461346,9.462568404520175,3,6
1131,10.96579376628982,-6.263654117195223,-3.7756640967627275,1.9170586351237588,12.88285240141358,-0.18319673817150559,1.2043436414666528,33.54115233997825,-3.755160036606067,32.861874855090704,37.01508901870215,-0.44678744177641466,31.468195770072466,35.09299499729297,32.699189075859856,2.480971169473432,1,1
1132,12.103309263171166,-11.08659867212893,5.621440375908181,1.5420734659409787,13.645382729112145,-0.027691016991091416,1.6446168887114934,32.81672427880069,0.11057038564653299,32.46629767326168,33.003926156377894,3.153862801375367,34.15498282041395,34.77475748793311,33.934156554729974,5.406550547313056,3,6
1133,11.230780855023948,11.4738061671003,5.989983162643961,1.0860643139734887,12.316845168997437,0.19958131589207492,-0.5939455095971391,35.58154193938459,-2.9418493925889035,30.9223612529664,34.70281682091351,-1.3671700182882305,31.343484740324193,32.85780902843686,31.490262844017387,2.8748890277977837,0,0
1134,8.157372269214909,-1.7533406722553417,-0.5704235031371518,2.4329221507646914,10.5902944199796,-0.77389269779984,-0.03349595878485456,36.110304308109626,-1.3313714270396106,34.23311063903942,33.696732776493306,1.6359687266714382,33.99615469691339,35.35934000647672,33.14497113073679,6.06349217100173,3,6
1135,10.549000228671627,0.7496956363223939,3.1864680006658364,1.072628134556471,11.621628363228098,-0.4740017267007599,0.35131418901883765,38.59847512575704,-0.43341035896381896,30.888479288192947,32.626629405305465,0.19642515523789106,31.621826562806444,35.42876243370016,33.8294857206452,2.240110106140208,1,1
1136,7.439102984760097,-8.067201679352099,8.583833311221762,0.23453579508382105,7.673638779843918,0.6130941468824095,0.8648995536600916,33.673566890264624,-3.200677973108152,32.820768439602816,34.040863151634106,-0.4128692713063024,30.36044103537353,35.15161832297924,33.237702712375985,3.3562274188440213,1,1
1137,11.240143884811694,-0.5657472149130917,5.650176081556717,0.8919060140144184,12.132049898826113,1.9522377518016643,-0.23006888674118942,34.48363496299105,-2.8971717493060525,32.36033235816548,36.00514315053651,1.3062820096918828,33.195462827974616,36.28089041384785,31.67736481562211,5.666672051768257,0,0
1138,13.123834979923396,10.076542990958327,8.89184438566126,-1.7084282672909157,11.41540671263248,-0.0331587838738632,0.14363609267250882,32.8847058008174,-2.0906178010698238,30.670432823284507,35.48376220439618,-1.2401832606752483,32.85335448428618,35.29231045502246,32.32006869170445,3.4345755882132245,1,1
1139,16.72800756643991,-5.036316663801246,-1.8737426445822,0.9285470765276083,17.656554642967517,2.6796313442227326,0.011706005182364754,34.296887011489744,-1.9293375098631858,33.763873106366496,33.274595307708296,1.667779524376738,32.582429507845724,36.07110262075478,31.652074500306068,2.7123279254503605,4,10
1140,7.706926300177667,-8.016099580533618,6.836383464796724,-1.1548098677446519,6.5521164324330154,-0.6432308259467293,0.5573558862804028,34.47717743866168,-1.5005320298428573,33.60615211712227,34.62339456168157,0.0072966328743875875,30.88091393861976,35.15966307656115,32.13629616538339,7.3381194666150895,1,1
1141,13.219640055864113,-8.048473728960793,4.013761661552538,1.3029028913734069,14.52254294723752,3.7721740514235322,0.6942744099831256,35.445422419515886,-4.215348845409812,32.28028554393215,34.66002076094286,-0.08542133165050474,33.58929103709799,33.6624635023607,36.01308413126837,4.632640618782737,0,0
1142,12.29336195889813,-3.640056935994831,2.1435168106050533,0.01971153414899912,12.31307349304713,-0.38239447918348285,1.5100331180669653,34.631301607497825,-2.233033246113983,32.335435572761554,33.239936234851626,1.6587978179263583,32.81350004527941,35.52789020182987,31.598962358493402,5.85352863444064,3,6
1143,6.983534043807252,-3.7328821857058445,-0.7445774456916538,1.509081504222416,8.492615548029669,0.6001947396243732,2.435946178539342,34.558361749106204,-3.7541766475304055,32.61337763061642,32.63589475744303,0.03846682970584464,32.76265329640393,34.28898046399457,32.150967408966004,6.55257171361578,1,1
1144,10.644362975337335,4.687212361736157,3.1938322256403273,1.3127814620763925,11.957144437413728,-0.812364038696715,-0.7555721021167909,34.58317144712218,-2.23621206121794,32.276109152229694,33.79899248583894,-0.15893743159421952,29.943468160774607,37.885457638293005,33.419306349087606,6.9266817027329495,3,6
1145,13.55291324655581,-0.8310457699552208,4.841893297860718,2.1279686320151234,15.680881878570935,1.5851617023410753,1.5498002538230404,32.41440142504891,-3.07544963940124,33.959371186090934,33.36088316915896,-1.2195311296543088,32.70543431451951,35.79091077355036,32.70263300009644,3.086810021198045,0,0
1146,8.375229923739992,-6.1645751423421995,3.507496313356146,0.15490190979040763,8.5301318335304,0.3528496254615573,1.0740263163103947,35.38496401706431,-1.9062730563901775,31.720479514808048,33.47372570726284,0.5126676091847913,33.044073795495876,35.79275235449159,32.94443192629868,6.739142909534053,1,1
1147,11.157011378202883,-4.338925645956278,2.118651108841848,1.039132910508261,12.196144288711144,2.8600397213805744,1.4355525973023522,35.05329708293329,-2.1879501058993074,33.42725762463623,32.96463005477661,0.045538205046446706,31.09443771204262,35.11202380585503,36.200770845932254,6.2937269735385755,0,0
1148,9.597300656829152,1.1044855081528435,5.767530336776215,1.5992739287059985,11.19657458553515,-0.6583721942314411,0.37908645375759514,34.87742517689693,-2.086412617871466,33.542456856659975,36.1342858596933,3.368132441700473,31.862222586609967,37.94824592880273,31.996527212849216,3.4097055626314585,3,6
1149,10.927347713168981,-3.9211728811128896,1.3964039643110064,1.5381636999694868,12.465511413138469,0.9728937053279527,0.3249085737548361,33.585401383723365,-2.864003677677775,34.24977647667957,33.56149428874733,0.3978952173758893,31.882201404550944,34.79524669931952,33.48322289016792,2.859260905032394,0,0
1150,8.116121008904846,-8.197418633240634,1.9602727570209235,0.04721871306995329,8.1633397219748,1.1239469744758799,0.9231025848090701,33.44028627316078,-2.980111896711895,32.43288670125886,33.98304591966771,2.245004306536439,32.226225685632095,34.23505375231657,32.097487284863526,5.855060372265857,3,6
1151,10.247791141899173,5.75957822738184,10.59600295724148,1.7295666202811473,11.97735776218032,0.6153601957673879,1.9387080677595008,33.065809306594986,-0.218063805498951,30.896911881229652,34.60001711663729,1.6380344411636036,31.21182498501789,34.483151856539735,33.99345008154076,4.425497254110969,1,1
1152,11.259708862292316,0.3402904810706334,-3.130882063406813,0.7629687632209168,12.022677625513232,0.8683176907078296,0.7575910723092486,33.80837536896301,-1.9222573100842615,32.35852053941383,34.64019770207896,-0.5656282091592867,31.135906001915238,38.056519058190204,36.00241745421123,3.0144273882140973,0,0
1153,8.60676183006662,5.008544930614263,1.3578909783164166,-0.2330927490925,8.373669080974121,1.3032608051452659,2.617927996934565,34.66936233799324,-2.9241951556323142,31.548270581228152,34.948343728182564,-1.237430983447132,29.640815930743482,34.528256067459736,32.19515785701257,2.8302044473112526,1,1
1154,7.86330185291022,2.0495698845259067,4.881438966104334,-1.9340953955873466,5.9292064573228735,-0.42652405029127277,0.7166640865754506,33.24276068856601,-1.1714583379588568,32.99346323667706,34.84281671021181,5.098681234202553,31.774009592734462,35.39375801071976,32.27246328532432,4.557344413073523,3,6
1155,9.840711078204178,3.159364858444797,-3.935785381566535,2.040857021818848,11.881568100023026,0.6782798368242151,1.386203794803878,33.30188732876202,-0.11831045695977238,32.940241197195405,34.098387514831835,-0.48070605190262083,32.11126972393424,35.855931010060765,30.705125624018613,2.8175352940736325,1,1
1156,8.706123892862196,1.7322876777114395,-2.584044554027246,3.2368185535794805,11.942942446441677,1.4613749116776358,-0.37568889973642217,33.44477416509302,-1.467680217378028,33.22319153775494,33.73343754894488,-0.5163094663728803,32.7568065651897,36.0405492749082,33.56693080171791,2.1636824549432587,0,0
1157,10.103851721165253,4.050030670963638,8.755445249011233,-0.3546150865093105,9.749236634655942,-0.3823123973471588,0.3892284910345188,33.60157980983541,0.8488730854630879,33.77914688741008,35.42731687645411,-0.522411562767716,31.75624079065433,38.46435879059016,32.862811344023406,11.260326529468657,2,3
1158,8.044240209589796,2.5783228189719765,-7.112778138682433,-0.4416742650970088,7.602565944492787,0.1900377610896797,-0.2562070253442399,33.44319196304035,-2.791203137180738,35.83031367316531,35.77027313342566,0.18081042504729194,31.65477275643394,34.61167838562224,32.93011794877009,7.709527812798083,0,0
1159,12.339681283208146,4.297239841238576,0.4592769781597317,2.701136744275904,15.04081802748405,0.8674671492317564,-0.35351870614450887,34.72065686088003,-1.6144182216787528,32.80550359817185,34.94840777313595,-1.058788314141858,31.00552612038328,35.16676216394517,34.476316786593394,3.1896447407577657,0,0
1160,10.714472243578083,5.39726122861601,10.170869131137476,2.3278685916798025,13.042340835257885,1.0386386899774316,0.16506870128082565,33.2920938717378,-1.612661093069513,32.25932512375713,33.90838091321958,-1.7865575263833733,31.60467570713981,34.02953676305264,32.57165695972674,5.389884343128395,0,0
1161,6.344554980057853,6.246331724434501,-0.2439316349553322,2.3631993286245105,8.707754308682365,0.7343834889410763,-0.6254280801894826,32.21498800579143,-0.7575924428680376,30.338777098907954,34.677114307005176,4.488889227077346,32.21715040103957,36.05135586080502,31.934104952450287,3.0366575638815045,3,6
1162,13.795990721698487,-7.107575557285109,2.300993152944782,1.4396198013561365,15.235610523054625,0.6896797280890418,2.153656161844868,36.36241055067946,-4.080198266934443,36.4371188145625,34.472568898782605,-1.4157493897628912,30.939439771578847,37.03111075575643,34.05162059108452,4.804957991421929,1,1
1163,7.845192455219657,-4.004939801760447,8.675828808196231,1.4700422676247968,9.315234722844453,1.912459903693682,2.8102936878700557,34.76577384170098,-2.4650805131504003,31.265395880021366,36.33133111892756,1.002446290502876,31.271964409475764,34.61130910652728,31.247156542427692,3.6812589314165396,1,1
1164,9.130376789351415,4.963860647069163,-1.0984471430596665,0.04285896947940687,9.173235758830822,1.237139040321527,0.10363387071092114,34.81032936353958,-2.312917446485202,32.359393013400776,34.28169194678115,-0.7385237352658782,31.25853295513216,35.55421066850283,34.2678696848207,3.397840993933974,0,0
1165,13.000988585837638,4.856640448477157,-0.2288965113929251,4.325224117997433,17.32621270383507,-1.9616344421673582,-1.5254158738081172,34.31580860448863,-2.2191846604832106,31.6503693090623,34.85975044927267,0.3457986382361844,32.13797593434078,34.148102549968705,35.99193237038332,4.439355736220689,3,6
1166,7.9451095391411055,5.362994317783327,0.4587065034586051,0.31045149616718426,8.25556103530829,3.0200065394850437,3.6723552572844014,34.56462590805002,-1.2269142536041338,32.40897494031371,32.6531577684665,-0.13309015560568926,32.25475064844037,34.171048911313854,33.619294050154465,3.1016208389611886,1,1
1167,15.369289174533586,4.533245392485482,-0.9389922836999332,-0.3602276849182428,15.009061489615343,0.5298555510443178,-1.3910772386194616,32.76962477867244,-1.4052467041151955,31.421304364039344,35.32434925608138,-1.4435087023657112,33.813227208192366,34.20588742860002,30.65864083932965,2.9779392127447863,0,0
1168,3.9602205006429845,-8.047407681720749,-3.225169883816484,2.2119480634046584,6.172168564047643,0.8563909819114202,0.30694202515170543,34.180739627496365,-3.415962970992916,31.054821225018447,33.35415219719577,1.3250697234954163,32.02275179473365,36.13988914879189,32.589707757592535,2.2924067500745173,3,6
1169,2.498499287502275,-2.1053429167769306,1.7732589082024934,0.36255277549896314,2.8610520630012384,0.004756749872058966,0.25593596462641865,33.66253439698159,-2.4307278034651807,33.63728204233934,36.075186430366465,3.422960097825641,34.96929818740079,36.42354787854145,33.780849965071724,2.198187068017079,0,0
